CustomerID,cluster
CUST03495,0
CUST03496,1
CUST03497,0
CUST03498,1
CUST03499,1
CUST03500,1
CUST03501,1
CUST03502,1
CUST03503,1
CUST03504,0
CUST03505,0
CUST03506,0
CUST03507,0
CUST03508,1
CUST03509,1
CUST03510,0
CUST03511,1
CUST03512,1
CUST03513,0
CUST03514,1
CUST03515,1
CUST03516,0
CUST03517,0
CUST03518,0
CUST03519,1
CUST03520,0
CUST03521,0
CUST03522,1
CUST03523,1
CUST03524,1
CUST03525,1
CUST03526,0
CUST03527,0
CUST03528,0
CUST03529,1
CUST03530,1
CUST03531,0
CUST03532,1
CUST03533,0
CUST03534,1
CUST03535,0
CUST03536,1
CUST03537,1
CUST03538,1
CUST03539,0
CUST03540,1
CUST03541,1
CUST03542,0
CUST03543,0
CUST03544,1
CUST03545,0
CUST03546,0
CUST03547,0
CUST03548,1
CUST03549,1
CUST03550,0
CUST03551,0
CUST03552,1
CUST03553,0
CUST03554,0
CUST03555,0
CUST03556,0
CUST03557,0
CUST03558,0
CUST03559,0
CUST03560,0
CUST03561,1
CUST03562,0
CUST03563,0
CUST03564,0
CUST03565,1
CUST03566,1
CUST03567,0
CUST03568,0
CUST03569,0
CUST03570,0
CUST03571,1
CUST03572,0
CUST03573,1
CUST03574,1
CUST03575,0
CUST03576,1
CUST03577,0
CUST03578,0
CUST03579,1
CUST03580,1
CUST03581,1
CUST03582,1
CUST03583,1
CUST03584,0
CUST03585,0
CUST03586,0
CUST03587,0
CUST03588,1
CUST03589,0
CUST03590,1
CUST03591,1
CUST03592,0
CUST03593,1
CUST03594,0
CUST03595,0
CUST03596,1
CUST03597,1
CUST03598,0
CUST03599,0
CUST03600,0
CUST03601,0
CUST03602,1
CUST03603,0
CUST03604,0
CUST03605,1
CUST03606,0
CUST03607,0
CUST03608,1
CUST03609,0
CUST03610,0
CUST03611,1
CUST03612,0
CUST03613,0
CUST03614,1
CUST03615,1
CUST03616,1
CUST03617,0
CUST03618,1
CUST03619,0
CUST03620,0
CUST03621,0
CUST03622,0
CUST03623,0
CUST03624,1
CUST03625,0
CUST03626,0
CUST03627,1
CUST03628,1
CUST03629,0
CUST03630,0
CUST03631,1
CUST03632,0
CUST03633,0
CUST03634,0
CUST03635,0
CUST03636,0
CUST03637,0
CUST03638,1
CUST03639,1
CUST03640,1
CUST03641,1
CUST03642,1
CUST03643,0
CUST03644,1
CUST03645,0
CUST03646,0
CUST03647,0
CUST03648,1
CUST03649,0
CUST03650,0
CUST03651,1
CUST03652,1
CUST03653,0
CUST03654,1
CUST03655,1
CUST03656,0
CUST03657,0
CUST03658,1
CUST03659,0
CUST03660,0
CUST03661,0
CUST03662,1
CUST03663,0
CUST03664,0
CUST03665,0
CUST03666,1
CUST03667,0
CUST03668,1
CUST03669,0
CUST03670,0
CUST03671,0
CUST03672,0
CUST03673,1
CUST03674,0
CUST03675,1
CUST03676,0
CUST03677,0
CUST03678,1
CUST03679,0
CUST03680,0
CUST03681,0
CUST03682,1
CUST03683,0
CUST03684,0
CUST03685,1
CUST03686,0
CUST03687,0
CUST03688,0
CUST03689,1
CUST03690,0
CUST03691,0
CUST03692,1
CUST03693,0
CUST03694,0
CUST03695,0
CUST03696,0
CUST03697,1
CUST03698,1
CUST03699,0
CUST03700,1
CUST03701,0
CUST03702,1
CUST03703,0
CUST03704,0
CUST03705,0
CUST03706,1
CUST03707,0
CUST03708,1
CUST03709,1
CUST03710,0
CUST03711,1
CUST03712,0
CUST03713,1
CUST03714,1
CUST03715,1
CUST03716,1
CUST03717,0
CUST03718,1
CUST03719,1
CUST03720,1
CUST03721,0
CUST03722,0
CUST03723,0
CUST03724,1
CUST03725,0
CUST03726,0
CUST03727,0
CUST03728,0
CUST03729,0
CUST03730,1
CUST03731,0
CUST03732,0
CUST03733,1
CUST03734,0
CUST03735,1
CUST03736,0
CUST03737,1
CUST03738,0
CUST03739,1
CUST03740,0
CUST03741,1
CUST03742,1
CUST03743,1
CUST03744,1
CUST03745,0
CUST03746,1
CUST03747,0
CUST03748,0
CUST03749,0
CUST03750,1
CUST03751,0
CUST03752,0
CUST03753,0
CUST03754,0
CUST03755,0
CUST03756,1
CUST03757,0
CUST03758,0
CUST03759,0
CUST03760,0
CUST03761,0
CUST03762,0
CUST03763,1
CUST03764,0
CUST03765,0
CUST03766,0
CUST03767,0
CUST03768,0
CUST03769,1
CUST03770,0
CUST03771,0
CUST03772,0
CUST03773,0
CUST03774,0
CUST03775,1
CUST03776,0
CUST03777,0
CUST03778,1
CUST03779,0
CUST03780,1
CUST03781,1
CUST03782,0
CUST03783,1
CUST03784,1
CUST03785,1
CUST03786,0
CUST03787,1
CUST03788,1
CUST03789,0
CUST03790,0
CUST03791,0
CUST03792,0
CUST03793,1
CUST03794,0
CUST03795,0
CUST03796,0
CUST03797,1
CUST03798,0
CUST03799,1
CUST03800,0
CUST03801,0
CUST03802,0
CUST03803,0
CUST03804,0
CUST03805,0
CUST03806,1
CUST03807,0
CUST03808,0
CUST03809,0
CUST03810,1
CUST03811,1
CUST03812,1
CUST03813,1
CUST03814,1
CUST03815,1
CUST03816,1
CUST03817,1
CUST03818,1
CUST03819,0
CUST03820,1
CUST03821,0
CUST03822,0
CUST03823,1
CUST03824,0
CUST03825,0
CUST03826,0
CUST03827,1
CUST03828,1
CUST03829,1
CUST03830,0
CUST03831,0
CUST03832,0
CUST03833,1
CUST03834,0
CUST03835,1
CUST03836,0
CUST03837,0
CUST03838,1
CUST03839,0
CUST03840,1
CUST03841,1
CUST03842,1
CUST03843,0
CUST03844,1
CUST03845,0
CUST03846,0
CUST03847,1
CUST03848,0
CUST03849,0
CUST03850,1
CUST03851,0
CUST03852,0
CUST03853,1
CUST03854,0
CUST03855,0
CUST03856,1
CUST03857,1
CUST03858,1
CUST03859,0
CUST03860,1
CUST03861,0
CUST03862,1
CUST03863,0
CUST03864,1
CUST03865,1
CUST03866,0
CUST03867,0
CUST03868,1
CUST03869,0
CUST03870,0
CUST03871,0
CUST03872,1
CUST03873,0
CUST03874,0
CUST03875,1
CUST03876,0
CUST03877,0
CUST03878,0
CUST03879,0
CUST03880,0
CUST03881,1
CUST03882,0
CUST03883,0
CUST03884,0
CUST03885,0
CUST03886,1
CUST03887,1
CUST03888,0
CUST03889,1
CUST03890,1
CUST03891,0
CUST03892,1
CUST03893,1
CUST03894,0
CUST03895,0
CUST03896,0
CUST03897,0
CUST03898,0
CUST03899,1
CUST03900,1
CUST03901,0
CUST03902,0
CUST03903,0
CUST03904,0
CUST03905,0
CUST03906,0
CUST03907,0
CUST03908,0
CUST03909,1
CUST03910,1
CUST03911,0
CUST03912,0
CUST03913,0
CUST03914,0
CUST03915,0
CUST03916,1
CUST03917,0
CUST03918,0
CUST03919,1
CUST03920,0
CUST03921,0
CUST03922,1
CUST03923,0
CUST03924,0
CUST03925,1
CUST03926,1
CUST03927,1
CUST03928,1
CUST03929,0
CUST03930,0
CUST03931,0
CUST03932,0
CUST03933,1
CUST03934,0
CUST03935,1
CUST03936,0
CUST03937,0
CUST03938,0
CUST03939,1
CUST03940,1
CUST03941,1
CUST03942,0
CUST03943,1
CUST03944,1
CUST03945,1
CUST03946,0
CUST03947,0
CUST03948,0
CUST03949,0
CUST03950,1
CUST03951,1
CUST03952,0
CUST03953,1
CUST03954,0
CUST03955,1
CUST03956,0
CUST03957,1
CUST03958,0
CUST03959,1
CUST03960,0
CUST03961,1
CUST03962,1
CUST03963,0
CUST03964,0
CUST03965,0
CUST03966,0
CUST03967,0
CUST03968,0
CUST03969,0
CUST03970,0
CUST03971,0
CUST03972,0
CUST03973,0
CUST03974,1
CUST03975,0
CUST03976,1
CUST03977,1
CUST03978,0
CUST03979,1
CUST03980,1
CUST03981,0
CUST03982,0
CUST03983,1
CUST03984,1
CUST03985,0
CUST03986,1
CUST03987,0
CUST03988,0
CUST03989,1
CUST03990,0
CUST03991,0
CUST03992,1
CUST03993,1
CUST03994,0
CUST03995,0
CUST03996,0
CUST03997,0
CUST03998,0
CUST03999,0
CUST04000,0
CUST04001,0
CUST04002,0
CUST04003,0
CUST04004,1
CUST04005,1
CUST04006,0
CUST04007,1
CUST04008,0
CUST04009,1
CUST04010,1
CUST04011,0
CUST04012,1
CUST04013,0
CUST04014,0
CUST04015,1
CUST04016,1
CUST04017,0
CUST04018,1
CUST04019,1
CUST04020,1
CUST04021,0
CUST04022,0
CUST04023,1
CUST04024,0
CUST04025,0
CUST04026,0
CUST04027,1
CUST04028,1
CUST04029,0
CUST04030,0
CUST04031,0
CUST04032,0
CUST04033,0
CUST04034,1
CUST04035,1
CUST04036,0
CUST04037,1
CUST04038,0
CUST04039,1
CUST04040,0
CUST04041,1
CUST04042,1
CUST04043,0
CUST04044,0
CUST04045,0
CUST04046,0
CUST04047,0
CUST04048,1
CUST04049,0
CUST04050,1
CUST04051,1
CUST04052,0
CUST04053,1
CUST04054,0
CUST04055,0
CUST04056,1
CUST04057,0
CUST04058,0
CUST04059,1
CUST04060,0
CUST04061,1
CUST04062,1
CUST04063,0
CUST04064,0
CUST04065,1
CUST04066,0
CUST04067,0
CUST04068,0
CUST04069,1
CUST04070,0
CUST04071,0
CUST04072,0
CUST04073,0
CUST04074,1
CUST04075,0
CUST04076,0
CUST04077,1
CUST04078,0
CUST04079,1
CUST04080,0
CUST04081,0
CUST04082,1
CUST04083,1
CUST04084,0
CUST04085,0
CUST04086,0
CUST04087,0
CUST04088,0
CUST04089,0
CUST04090,0
CUST04091,1
CUST04092,1
CUST04093,1
CUST04094,1
CUST04095,0
CUST04096,0
CUST04097,0
CUST04098,0
CUST04099,0
CUST04100,1
CUST04101,0
CUST04102,0
CUST04103,1
CUST04104,0
CUST04105,0
CUST04106,0
CUST04107,0
CUST04108,0
CUST04109,1
CUST04110,0
CUST04111,0
CUST04112,0
CUST04113,0
CUST04114,0
CUST04115,1
CUST04116,1
CUST04117,0
CUST04118,0
CUST04119,0
CUST04120,0
CUST04121,1
CUST04122,0
CUST04123,0
CUST04124,0
CUST04125,0
CUST04126,0
CUST04127,0
CUST04128,0
CUST04129,0
CUST04130,0
CUST04131,1
CUST04132,1
CUST04133,0
CUST04134,1
CUST04135,0
CUST04136,0
CUST04137,1
CUST04138,0
CUST04139,0
CUST04140,0
CUST04141,1
CUST04142,0
CUST04143,0
CUST04144,1
CUST04145,0
CUST04146,0
CUST04147,0
CUST04148,1
CUST04149,0
CUST04150,1
CUST04151,0
CUST04152,0
CUST04153,0
CUST04154,1
CUST04155,1
CUST04156,1
CUST04157,1
CUST04158,1
CUST04159,0
CUST04160,0
CUST04161,0
CUST04162,1
CUST04163,0
CUST04164,0
CUST04165,0
CUST04166,0
CUST04167,0
CUST04168,0
CUST04169,0
CUST04170,0
CUST04171,0
CUST04172,1
CUST04173,1
CUST04174,0
CUST04175,0
CUST04176,0
CUST04177,1
CUST04178,1
CUST04179,0
CUST04180,1
CUST04181,1
CUST04182,0
CUST04183,0
CUST04184,0
CUST04185,1
CUST04186,0
CUST04187,0
CUST04188,0
CUST04189,0
CUST04190,0
CUST04191,1
CUST04192,0
CUST04193,0
CUST04194,1
CUST04195,1
CUST04196,1
CUST04197,1
CUST04198,1
CUST04199,0
CUST04200,1
CUST04201,0
CUST04202,1
CUST04203,0
CUST04204,0
CUST04205,1
CUST04206,1
CUST04207,0
CUST04208,0
CUST04209,0
CUST04210,1
CUST04211,1
CUST04212,1
CUST04213,0
CUST04214,0
CUST04215,0
CUST04216,0
CUST04217,0
CUST04218,1
CUST04219,0
CUST04220,1
CUST04221,0
CUST04222,1
CUST04223,1
CUST04224,1
CUST04225,0
CUST04226,1
CUST04227,1
CUST04228,1
CUST04229,0
CUST04230,1
CUST04231,1
CUST04232,1
CUST04233,1
CUST04234,0
CUST04235,1
CUST04236,1
CUST04237,0
CUST04238,0
CUST04239,1
CUST04240,0
CUST04241,0
CUST04242,1
CUST04243,1
CUST04244,0
CUST04245,1
CUST04246,0
CUST04247,0
CUST04248,0
CUST04249,0
CUST04250,0
CUST04251,0
CUST04252,0
CUST04253,1
CUST04254,0
CUST04255,0
CUST04256,0
CUST04257,1
CUST04258,1
CUST04259,1
CUST04260,1
CUST04261,1
CUST04262,0
CUST04263,1
CUST04264,1
CUST04265,0
CUST04266,1
CUST04267,0
CUST04268,0
CUST04269,0
CUST04270,1
CUST04271,1
CUST04272,0
CUST04273,1
CUST04274,0
CUST04275,0
CUST04276,0
CUST04277,1
CUST04278,1
CUST04279,0
CUST04280,1
CUST04281,1
CUST04282,0
CUST04283,0
CUST04284,1
CUST04285,0
CUST04286,1
CUST04287,0
CUST04288,0
CUST04289,1
CUST04290,0
CUST04291,0
CUST04292,1
CUST04293,0
CUST04294,1
CUST04295,0
CUST04296,1
CUST04297,1
CUST04298,1
CUST04299,0
CUST04300,1
CUST04301,1
CUST04302,1
CUST04303,0
CUST04304,0
CUST04305,1
CUST04306,0
CUST04307,0
CUST04308,0
CUST04309,0
CUST04310,0
CUST04311,0
CUST04312,0
CUST04313,0
CUST04314,1
CUST04315,0
CUST04316,0
CUST04317,0
CUST04318,0
CUST04319,1
CUST04320,0
CUST04321,0
CUST04322,1
CUST04323,0
CUST04324,1
CUST04325,1
CUST04326,0
CUST04327,1
CUST04328,0
CUST04329,0
CUST04330,0
CUST04331,1
CUST04332,0
CUST04333,0
CUST04334,1
CUST04335,0
CUST04336,0
CUST04337,0
CUST04338,0
CUST04339,1
CUST04340,0
CUST04341,1
CUST04342,0
CUST04343,0
CUST04344,1
CUST04345,1
CUST04346,1
CUST04347,1
CUST04348,1
CUST04349,0
CUST04350,1
CUST04351,1
CUST04352,0
CUST04353,0
CUST04354,0
CUST04355,0
CUST04356,1
CUST04357,1
CUST04358,0
CUST04359,1
CUST04360,1
CUST04361,1
CUST04362,1
CUST04363,1
CUST04364,1
CUST04365,0
CUST04366,1
CUST04367,0
CUST04368,0
CUST04369,1
CUST04370,0
CUST04371,0
CUST04372,1
CUST04373,1
CUST04374,0
CUST04375,0
CUST04376,0
CUST04377,1
CUST04378,0
CUST04379,1
CUST04380,0
CUST04381,0
CUST04382,0
CUST04383,0
CUST04384,1
CUST04385,0
CUST04386,1
CUST04387,0
CUST04388,1
CUST04389,0
CUST04390,1
CUST04391,1
CUST04392,0
CUST04393,1
CUST04394,0
CUST04395,0
CUST04396,0
CUST04397,1
CUST04398,0
CUST04399,0
CUST04400,1
CUST04401,1
CUST04402,0
CUST04403,1
CUST04404,0
CUST04405,0
CUST04406,0
CUST04407,0
CUST04408,1
CUST04409,0
CUST04410,0
CUST04411,0
CUST04412,1
CUST04413,1
CUST04414,0
CUST04415,1
CUST04416,1
CUST04417,0
CUST04418,0
CUST04419,1
CUST04420,0
CUST04421,0
CUST04422,1
CUST04423,1
CUST04424,0
CUST04425,0
CUST04426,0
CUST04427,0
CUST04428,0
CUST04429,1
CUST04430,1
CUST04431,0
CUST04432,0
CUST04433,1
CUST04434,0
CUST04435,0
CUST04436,1
CUST04437,1
CUST04438,0
CUST04439,1
CUST04440,1
CUST04441,0
CUST04442,0
CUST04443,1
CUST04444,1
CUST04445,1
CUST04446,0
CUST04447,1
CUST04448,1
CUST04449,1
CUST04450,1
CUST04451,0
CUST04452,0
CUST04453,1
CUST04454,1
CUST04455,0
CUST04456,0
CUST04457,0
CUST04458,1
CUST04459,1
CUST04460,0
CUST04461,1
CUST04462,1
CUST04463,0
CUST04464,0
CUST04465,0
CUST04466,1
CUST04467,1
CUST04468,0
CUST04469,1
CUST04470,1
CUST04471,0
CUST04472,0
CUST04473,1
CUST04474,1
CUST04475,0
CUST04476,1
CUST04477,1
CUST04478,1
CUST04479,0
CUST04480,1
CUST04481,1
CUST04482,0
CUST04483,1
CUST04484,1
CUST04485,0
CUST04486,0
CUST04487,0
CUST04488,0
CUST04489,0
CUST04490,1
CUST04491,1
CUST04492,0
CUST04493,0
CUST04494,1
CUST04495,1
CUST04496,0
CUST04497,0
CUST04498,1
CUST04499,1
CUST04500,1
CUST04501,1
CUST04502,0
CUST04503,0
CUST04504,0
CUST04505,0
CUST04506,1
CUST04507,0
CUST04508,0
CUST04509,1
CUST04510,0
CUST04511,0
CUST04512,0
CUST04513,1
CUST04514,0
CUST04515,1
CUST04516,1
CUST04517,1
CUST04518,1
CUST04519,1
CUST04520,1
CUST04521,1
CUST04522,1
CUST04523,1
CUST04524,0
CUST04525,1
CUST04526,0
CUST04527,1
CUST04528,0
CUST04529,0
CUST04530,0
CUST04531,1
CUST04532,0
CUST04533,0
CUST04534,0
CUST04535,1
CUST04536,1
CUST04537,1
CUST04538,0
CUST04539,1
CUST04540,1
CUST04541,0
CUST04542,0
CUST04543,1
CUST04544,0
CUST04545,1
CUST04546,0
CUST04547,0
CUST04548,0
CUST04549,1
CUST04550,0
CUST04551,1
CUST04552,0
CUST04553,1
CUST04554,0
CUST04555,1
CUST04556,1
CUST04557,1
CUST04558,1
CUST04559,1
CUST04560,0
CUST04561,0
CUST04562,1
CUST04563,1
CUST04564,1
CUST04565,0
CUST04566,1
CUST04567,1
CUST04568,0
CUST04569,0
CUST04570,1
CUST04571,0
CUST04572,0
CUST04573,1
CUST04574,0
CUST04575,0
CUST04576,0
CUST04577,0
CUST04578,1
CUST04579,0
CUST04580,0
CUST04581,0
CUST04582,0
CUST04583,1
CUST04584,1
CUST04585,1
CUST04586,0
CUST04587,0
CUST04588,1
CUST04589,0
CUST04590,0
CUST04591,1
CUST04592,1
CUST04593,0
CUST04594,1
CUST04595,1
CUST04596,0
CUST04597,1
CUST04598,0
CUST04599,0
CUST04600,0
CUST04601,1
CUST04602,0
CUST04603,0
CUST04604,0
CUST04605,1
CUST04606,0
CUST04607,1
CUST04608,0
CUST04609,0
CUST04610,0
CUST04611,1
CUST04612,1
CUST04613,0
CUST04614,1
CUST04615,1
CUST04616,0
CUST04617,0
CUST04618,1
CUST04619,0
CUST04620,0
CUST04621,0
CUST04622,1
CUST04623,0
CUST04624,0
CUST04625,1
CUST04626,0
CUST04627,1
CUST04628,0
CUST04629,1
CUST04630,0
CUST04631,1
CUST04632,0
CUST04633,1
CUST04634,1
CUST04635,1
CUST04636,1
CUST04637,0
CUST04638,1
CUST04639,0
CUST04640,0
CUST04641,1
CUST04642,0
CUST04643,0
CUST04644,0
CUST04645,1
CUST04646,0
CUST04647,0
CUST04648,0
CUST04649,1
CUST04650,1
CUST04651,1
CUST04652,1
CUST04653,0
CUST04654,1
CUST04655,1
CUST04656,1
CUST04657,0
CUST04658,1
CUST04659,0
CUST04660,0
CUST04661,1
CUST04662,1
CUST04663,1
CUST04664,0
CUST04665,1
CUST04666,0
CUST04667,0
CUST04668,1
CUST04669,0
CUST04670,1
CUST04671,1
CUST04672,1
CUST04673,1
CUST04674,1
CUST04675,1
CUST04676,0
CUST04677,0
CUST04678,0
CUST04679,0
CUST04680,0
CUST04681,0
CUST04682,0
CUST04683,0
CUST04684,1
CUST04685,1
CUST04686,1
CUST04687,1
CUST04688,1
CUST04689,0
CUST04690,0
CUST04691,1
CUST04692,1
CUST04693,1
CUST04694,1
CUST04695,0
CUST04696,1
CUST04697,0
CUST04698,0
CUST04699,0
CUST04700,0
CUST04701,1
CUST04702,1
CUST04703,1
CUST04704,1
CUST04705,0
CUST04706,1
CUST04707,0
CUST04708,0
CUST04709,1
CUST04710,0
CUST04711,0
CUST04712,1
CUST04713,0
CUST04714,0
CUST04715,0
CUST04716,0
CUST04717,1
CUST04718,1
CUST04719,1
CUST04720,0
CUST04721,0
CUST04722,1
CUST04723,0
CUST04724,1
CUST04725,0
CUST04726,0
CUST04727,1
CUST04728,1
CUST04729,0
CUST04730,1
CUST04731,0
CUST04732,0
CUST04733,0
CUST04734,1
CUST04735,1
CUST04736,0
CUST04737,0
CUST04738,0
CUST04739,1
CUST04740,0
CUST04741,0
CUST04742,1
CUST04743,0
CUST04744,0
CUST04745,0
CUST04746,0
CUST04747,0
CUST04748,0
CUST04749,0
CUST04750,0
CUST04751,1
CUST04752,0
CUST04753,1
CUST04754,1
CUST04755,1
CUST04756,0
CUST04757,0
CUST04758,0
CUST04759,1
CUST04760,0
CUST04761,1
CUST04762,0
CUST04763,0
CUST04764,0
CUST04765,1
CUST04766,0
CUST04767,1
CUST04768,0
CUST04769,1
CUST04770,0
CUST04771,1
CUST04772,1
CUST04773,1
CUST04774,0
CUST04775,0
CUST04776,0
CUST04777,0
CUST04778,0
CUST04779,1
CUST04780,1
CUST04781,0
CUST04782,1
CUST04783,0
CUST04784,0
CUST04785,0
CUST04786,0
CUST04787,0
CUST04788,0
CUST04789,1
CUST04790,1
CUST04791,1
CUST04792,1
CUST04793,1
CUST04794,0
CUST04795,1
CUST04796,0
CUST04797,1
CUST04798,1
CUST04799,1
CUST04800,1
CUST04801,0
CUST04802,0
CUST04803,0
CUST04804,1
CUST04805,0
CUST04806,0
CUST04807,1
CUST04808,0
CUST04809,1
CUST04810,1
CUST04811,0
CUST04812,0
CUST04813,0
CUST04814,0
CUST04815,1
CUST04816,0
CUST04817,0
CUST04818,1
CUST04819,0
CUST04820,1
CUST04821,0
CUST04822,1
CUST04823,0
CUST04824,1
CUST04825,0
CUST04826,1
CUST04827,1
CUST04828,1
CUST04829,0
CUST04830,0
CUST04831,1
CUST04832,0
CUST04833,1
CUST04834,1
CUST04835,0
CUST04836,0
CUST04837,1
CUST04838,0
CUST04839,1
CUST04840,0
CUST04841,1
CUST04842,0
CUST04843,0
CUST04844,0
CUST04845,1
CUST04846,1
CUST04847,0
CUST04848,1
CUST04849,0
CUST04850,0
CUST04851,1
CUST04852,0
CUST04853,1
CUST04854,1
CUST04855,0
CUST04856,0
CUST04857,1
CUST04858,0
CUST04859,0
CUST04860,0
CUST04861,1
CUST04862,1
CUST04863,1
CUST04864,1
CUST04865,0
CUST04866,0
CUST04867,1
CUST04868,1
CUST04869,1
CUST04870,1
CUST04871,0
CUST04872,0
CUST04873,1
CUST04874,0
CUST04875,1
CUST04876,0
CUST04877,0
CUST04878,1
CUST04879,0
CUST04880,0
CUST04881,0
CUST04882,0
CUST04883,1
CUST04884,1
CUST04885,0
CUST04886,0
CUST04887,1
CUST04888,0
CUST04889,0
CUST04890,0
CUST04891,0
CUST04892,1
CUST04893,1
CUST04894,0
CUST04895,1
CUST04896,0
CUST04897,1
CUST04898,1
CUST04899,1
CUST04900,0
CUST04901,1
CUST04902,0
CUST04903,0
CUST04904,1
CUST04905,0
CUST04906,0
CUST04907,1
CUST04908,1
CUST04909,1
CUST04910,1
CUST04911,0
CUST04912,1
CUST04913,0
CUST04914,0
CUST04915,0
CUST04916,0
CUST04917,0
CUST04918,1
CUST04919,1
CUST04920,0
CUST04921,0
CUST04922,1
CUST04923,0
CUST04924,1
CUST04925,1
CUST04926,0
CUST04927,1
CUST04928,0
CUST04929,0
CUST04930,0
CUST04931,1
CUST04932,1
CUST04933,1
CUST04934,0
CUST04935,0
CUST04936,0
CUST04937,1
CUST04938,1
CUST04939,1
CUST04940,1
CUST04941,1
CUST04942,1
CUST04943,1
CUST04944,0
CUST04945,1
CUST04946,1
CUST04947,1
CUST04948,1
CUST04949,1
CUST04950,0
CUST04951,0
CUST04952,0
CUST04953,0
CUST04954,1
CUST04955,0
CUST04956,1
CUST04957,1
CUST04958,1
CUST04959,0
CUST04960,0
CUST04961,0
CUST04962,1
CUST04963,1
CUST04964,1
CUST04965,0
CUST04966,0
CUST04967,0
CUST04968,1
CUST04969,1
CUST04970,0
CUST04971,1
CUST04972,0
CUST04973,1
CUST04974,0
CUST04975,1
CUST04976,0
CUST04977,0
CUST04978,0
CUST04979,1
CUST04980,1
CUST04981,0
CUST04982,1
CUST04983,1
CUST04984,0
CUST04985,0
CUST04986,0
CUST04987,0
CUST04988,1
CUST04989,0
CUST04990,0
CUST04991,1
CUST04992,0
CUST04993,1
CUST04994,0
CUST04995,0
CUST04996,1
CUST04997,1
CUST04998,0
CUST04999,0
