Year,CustomerID,Event
2024,CUST00067,Retirement Drift
2024,CUST00071,Spending Drift
2024,CUST00072,Spending Drift
2024,CUST00075,Divorce
2024,CUST00076,Retirement Drift
2024,CUST00077,Retirement Drift
2024,CUST00080,Retirement Drift
2024,CUST00081,Retirement Drift
2024,CUST00084,Retirement Drift
2024,CUST00093,Job Loss
2024,CUST00093,Retirement Drift
2024,CUST00096,Retirement Drift
2024,CUST00098,Channel Drift
2024,CUST00103,Promotion
2024,CUST00105,Policy Lapse
2024,CUST00105,Policy Reactivation
2024,CUST00107,Channel Drift
2024,CUST00108,Spending Drift
2024,CUST00108,Channel Drift
2024,CUST00110,Retirement Drift
2024,CUST00111,Retirement
2024,CUST00111,Retirement Drift
2024,CUST00112,Channel Drift
2024,CUST00116,Retirement Drift
2024,CUST00123,Spending Drift
2024,CUST00123,Retirement Drift
2024,CUST00124,Retirement
2024,CUST00124,Policy Lapse
2024,CUST00124,Policy Reactivation
2024,CUST00124,Retirement Drift
2024,CUST00128,Channel Drift
2024,CUST00128,Retirement Drift
2024,CUST00129,Spending Drift
2024,CUST00130,Policy Lapse
2024,CUST00131,Spending Drift
2024,CUST00131,Channel Drift
2024,CUST00135,Retirement Drift
2024,CUST00138,Promotion
2024,CUST00140,Health Shock
2024,CUST00143,Spending Drift
2024,CUST00144,Retirement Drift
2024,CUST00146,Promotion
2024,CUST00147,Spending Drift
2024,CUST00148,Spending Drift
2024,CUST00154,Promotion
2024,CUST00161,Policy Lapse
2024,CUST00168,Spending Drift
2024,CUST00174,Channel Drift
2024,CUST00180,Spending Drift
2024,CUST00181,Retirement Drift
2024,CUST00182,Promotion
2024,CUST00184,Divorce
2024,CUST00186,Spending Drift
2024,CUST00189,Retirement Drift
2024,CUST00191,Channel Drift
2024,CUST00191,Retirement Drift
2024,CUST00195,Retirement Drift
2024,CUST00196,Childbirth
2024,CUST00201,Spending Drift
2024,CUST00204,Promotion
2024,CUST00213,Health Shock
2024,CUST00213,Spending Drift
2024,CUST00213,Channel Drift
2024,CUST00214,Health Shock
2024,CUST00216,Spending Drift
2024,CUST00220,Promotion
2024,CUST00220,Spending Drift
2024,CUST00221,Retirement Drift
2024,CUST00233,Job Loss
2024,CUST00233,Retirement Drift
2024,CUST00234,Retirement
2024,CUST00234,Retirement Drift
2024,CUST00235,Policy Lapse
2024,CUST00235,Policy Reactivation
2024,CUST00235,Health Shock
2024,CUST00235,Channel Drift
2024,CUST00240,Spending Drift
2024,CUST00241,Spending Drift
2024,CUST00244,Promotion
2024,CUST00245,Promotion
2024,CUST00247,Retirement Drift
2024,CUST00249,Retirement Drift
2024,CUST00252,Promotion
2024,CUST00255,Retirement Drift
2024,CUST00257,Spending Drift
2024,CUST00259,Spending Drift
2024,CUST00259,Retirement Drift
2024,CUST00261,Channel Drift
2024,CUST00263,Job Loss
2024,CUST00269,Retirement Drift
2024,CUST00270,Promotion
2024,CUST00275,Promotion
2024,CUST00278,Policy Lapse
2024,CUST00278,Policy Reactivation
2024,CUST00284,Spending Drift
2024,CUST00287,Promotion
2024,CUST00287,Spending Drift
2024,CUST00291,Retirement Drift
2024,CUST00294,Job Loss
2024,CUST00294,Channel Drift
2024,CUST00294,Retirement Drift
2024,CUST00295,Retirement Drift
2024,CUST00298,Job Loss
2024,CUST00298,Retirement Drift
2024,CUST00300,Promotion
2024,CUST00305,Retirement
2024,CUST00305,Retirement Drift
2024,CUST00308,Health Shock
2024,CUST00320,Retirement Drift
2024,CUST00323,Channel Drift
2024,CUST00324,Retirement Drift
2024,CUST00326,Retirement
2024,CUST00326,Retirement Drift
2024,CUST00328,Policy Lapse
2024,CUST00328,Retirement Drift
2024,CUST00329,Retirement Drift
2024,CUST00330,Promotion
2024,CUST00332,Retirement
2024,CUST00332,Retirement Drift
2024,CUST00334,Retirement Drift
2024,CUST00337,Retirement
2024,CUST00337,Retirement Drift
2024,CUST00338,Channel Drift
2024,CUST00342,Promotion
2024,CUST00343,Promotion
2024,CUST00343,Spending Drift
2024,CUST00350,Channel Drift
2024,CUST00351,Channel Drift
2024,CUST00353,Promotion
2024,CUST00353,Channel Drift
2024,CUST00360,Retirement Drift
2024,CUST00365,Retirement
2024,CUST00365,Retirement Drift
2024,CUST00367,Spending Drift
2024,CUST00369,Channel Drift
2024,CUST00372,Channel Drift
2024,CUST00373,Spending Drift
2024,CUST00374,Spending Drift
2024,CUST00377,Policy Lapse
2024,CUST00377,Policy Reactivation
2024,CUST00377,Spending Drift
2024,CUST00379,Channel Drift
2024,CUST00386,Channel Drift
2024,CUST00387,Spending Drift
2024,CUST00391,Retirement
2024,CUST00391,Retirement Drift
2024,CUST00393,Promotion
2024,CUST00394,Spending Drift
2024,CUST00396,Retirement Drift
2024,CUST00397,Retirement Drift
2024,CUST00399,Spending Drift
2024,CUST00401,Promotion
2024,CUST00402,Retirement Drift
2024,CUST00404,Spending Drift
2024,CUST00405,Promotion
2024,CUST00405,Divorce
2024,CUST00407,Retirement Drift
2024,CUST00409,Spending Drift
2024,CUST00413,Spending Drift
2024,CUST00416,Retirement
2024,CUST00416,Retirement Drift
2024,CUST00421,Retirement
2024,CUST00421,Retirement Drift
2024,CUST00422,Retirement Drift
2024,CUST00425,Retirement Drift
2024,CUST00429,Channel Drift
2024,CUST00429,Retirement Drift
2024,CUST00436,Spending Drift
2024,CUST00437,Retirement
2024,CUST00437,Policy Lapse
2024,CUST00437,Retirement Drift
2024,CUST00438,Spending Drift
2024,CUST00440,Spending Drift
2024,CUST00442,Spending Drift
2024,CUST00446,Policy Lapse
2024,CUST00446,Retirement Drift
2024,CUST00448,Channel Drift
2024,CUST00449,Channel Drift
2024,CUST00451,Spending Drift
2024,CUST00454,Channel Drift
2024,CUST00463,Health Shock
2024,CUST00465,Retirement Drift
2024,CUST00468,Spending Drift
2024,CUST00471,Promotion
2024,CUST00472,Spending Drift
2024,CUST00472,Retirement Drift
2024,CUST00475,Retirement Drift
2024,CUST00476,Retirement Drift
2024,CUST00477,Spending Drift
2024,CUST00478,Spending Drift
2024,CUST00479,Retirement Drift
2024,CUST00480,Policy Lapse
2024,CUST00488,Policy Lapse
2024,CUST00488,Policy Reactivation
2024,CUST00490,Promotion
2024,CUST00490,Health Shock
2024,CUST00492,Policy Lapse
2024,CUST00493,Spending Drift
2024,CUST00495,Policy Lapse
2024,CUST00495,Policy Reactivation
2024,CUST00503,Retirement
2024,CUST00503,Retirement Drift
2024,CUST00504,Channel Drift
2024,CUST00505,Retirement Drift
2024,CUST00506,Spending Drift
2024,CUST00511,Promotion
2024,CUST00513,Job Loss
2024,CUST00513,Health Shock
2024,CUST00517,Spending Drift
2024,CUST00518,Retirement
2024,CUST00518,Spending Drift
2024,CUST00518,Retirement Drift
2024,CUST00524,Promotion
2024,CUST00525,Spending Drift
2024,CUST00529,Retirement Drift
2024,CUST00531,Retirement Drift
2024,CUST00534,Retirement Drift
2024,CUST00536,Promotion
2024,CUST00538,Health Shock
2024,CUST00539,Spending Drift
2024,CUST00547,Retirement Drift
2024,CUST00554,Channel Drift
2024,CUST00555,Spending Drift
2024,CUST00558,Spending Drift
2024,CUST00561,Channel Drift
2024,CUST00564,Job Loss
2024,CUST00564,Policy Lapse
2024,CUST00570,Spending Drift
2024,CUST00571,Policy Lapse
2024,CUST00574,Retirement
2024,CUST00574,Retirement Drift
2024,CUST00576,Divorce
2024,CUST00578,Spending Drift
2024,CUST00579,Policy Lapse
2024,CUST00579,Childbirth
2024,CUST00582,Health Shock
2024,CUST00582,Spending Drift
2024,CUST00588,Policy Lapse
2024,CUST00588,Policy Reactivation
2024,CUST00590,Spending Drift
2024,CUST00593,Channel Drift
2024,CUST00600,Retirement
2024,CUST00600,Retirement Drift
2024,CUST00603,Promotion
2024,CUST00603,Spending Drift
2024,CUST00603,Channel Drift
2024,CUST00611,Retirement Drift
2024,CUST00612,Promotion
2024,CUST00613,Promotion
2024,CUST00617,Promotion
2024,CUST00620,Job Loss
2024,CUST00624,Retirement
2024,CUST00624,Retirement Drift
2024,CUST00627,Spending Drift
2024,CUST00629,Retirement
2024,CUST00629,Retirement Drift
2024,CUST00632,Policy Lapse
2024,CUST00632,Spending Drift
2024,CUST00633,Spending Drift
2024,CUST00636,Retirement
2024,CUST00636,Retirement Drift
2024,CUST00638,Spending Drift
2024,CUST00640,Policy Lapse
2024,CUST00640,Policy Reactivation
2024,CUST00642,Retirement
2024,CUST00642,Retirement Drift
2024,CUST00645,Promotion
2024,CUST00649,Promotion
2024,CUST00651,Spending Drift
2024,CUST00656,Promotion
2024,CUST00660,Spending Drift
2024,CUST00661,Spending Drift
2024,CUST00667,Spending Drift
2024,CUST00668,Retirement
2024,CUST00668,Channel Drift
2024,CUST00668,Retirement Drift
2024,CUST00669,Promotion
2024,CUST00673,Promotion
2024,CUST00674,Spending Drift
2024,CUST00681,Promotion
2024,CUST00684,Channel Drift
2024,CUST00690,Channel Drift
2024,CUST00691,Retirement Drift
2024,CUST00702,Policy Lapse
2024,CUST00702,Retirement Drift
2024,CUST00703,Childbirth
2024,CUST00705,Job Loss
2024,CUST00708,Spending Drift
2024,CUST00709,Retirement Drift
2024,CUST00718,Channel Drift
2024,CUST00719,Spending Drift
2024,CUST00719,Retirement Drift
2024,CUST00721,Spending Drift
2024,CUST00722,Divorce
2024,CUST00722,Retirement Drift
2024,CUST00728,Retirement Drift
2024,CUST00729,Promotion
2024,CUST00729,Health Shock
2024,CUST00732,Spending Drift
2024,CUST00740,Spending Drift
2024,CUST00742,Spending Drift
2024,CUST00743,Retirement Drift
2024,CUST00745,Retirement
2024,CUST00745,Retirement Drift
2024,CUST00746,Promotion
2024,CUST00749,Spending Drift
2024,CUST00750,Promotion
2024,CUST00753,Channel Drift
2024,CUST00757,Policy Lapse
2024,CUST00757,Policy Reactivation
2024,CUST00758,Health Shock
2024,CUST00758,Spending Drift
2024,CUST00759,Spending Drift
2024,CUST00760,Promotion
2024,CUST00765,Spending Drift
2024,CUST00769,Retirement Drift
2024,CUST00770,Retirement Drift
2024,CUST00774,Retirement
2024,CUST00774,Retirement Drift
2024,CUST00777,Retirement Drift
2024,CUST00780,Promotion
2024,CUST00782,Promotion
2024,CUST00785,Promotion
2024,CUST00788,Promotion
2024,CUST00795,Retirement
2024,CUST00795,Policy Lapse
2024,CUST00795,Retirement Drift
2024,CUST00800,Health Shock
2024,CUST00800,Retirement Drift
2024,CUST00801,Job Loss
2024,CUST00801,Retirement
2024,CUST00801,Retirement Drift
2024,CUST00803,Job Loss
2024,CUST00806,Spending Drift
2024,CUST00807,Spending Drift
2024,CUST00809,Policy Lapse
2024,CUST00809,Policy Reactivation
2024,CUST00810,Spending Drift
2024,CUST00810,Channel Drift
2024,CUST00817,Job Loss
2024,CUST00818,Channel Drift
2024,CUST00820,Channel Drift
2024,CUST00823,Channel Drift
2024,CUST00825,Spending Drift
2024,CUST00832,Channel Drift
2024,CUST00834,Retirement Drift
2024,CUST00835,Promotion
2024,CUST00835,Spending Drift
2024,CUST00836,Retirement
2024,CUST00836,Spending Drift
2024,CUST00836,Retirement Drift
2024,CUST00844,Retirement Drift
2024,CUST00846,Spending Drift
2024,CUST00849,Spending Drift
2024,CUST00850,Job Loss
2024,CUST00852,Policy Lapse
2024,CUST00852,Policy Reactivation
2024,CUST00853,Retirement Drift
2024,CUST00859,Channel Drift
2024,CUST00860,Retirement
2024,CUST00860,Retirement Drift
2024,CUST00861,Promotion
2024,CUST00862,Retirement Drift
2024,CUST00864,Promotion
2024,CUST00864,Spending Drift
2024,CUST00867,Promotion
2024,CUST00868,Health Shock
2024,CUST00869,Retirement
2024,CUST00869,Retirement Drift
2024,CUST00875,Retirement Drift
2024,CUST00877,Channel Drift
2024,CUST00878,Policy Lapse
2024,CUST00883,Promotion
2024,CUST00889,Divorce
2024,CUST00894,Divorce
2024,CUST00899,Retirement Drift
2024,CUST00904,Retirement Drift
2024,CUST00910,Spending Drift
2024,CUST00916,Spending Drift
2024,CUST00918,Spending Drift
2024,CUST00920,Promotion
2024,CUST00923,Retirement
2024,CUST00923,Retirement Drift
2024,CUST00927,Channel Drift
2024,CUST00927,Retirement Drift
2024,CUST00928,Retirement
2024,CUST00928,Retirement Drift
2024,CUST00929,Retirement Drift
2024,CUST00932,Retirement Drift
2024,CUST00933,Policy Lapse
2024,CUST00933,Retirement Drift
2024,CUST00938,Retirement Drift
2024,CUST00941,Divorce
2024,CUST00943,Promotion
2024,CUST00946,Marriage
2024,CUST00947,Channel Drift
2024,CUST00950,Health Shock
2024,CUST00950,Retirement Drift
2024,CUST00952,Retirement Drift
2024,CUST00957,Retirement
2024,CUST00957,Retirement Drift
2024,CUST00963,Channel Drift
2024,CUST00966,Spending Drift
2024,CUST00967,Retirement
2024,CUST00967,Retirement Drift
2024,CUST00974,Retirement
2024,CUST00974,Retirement Drift
2024,CUST00975,Job Loss
2024,CUST00976,Promotion
2024,CUST00979,Retirement Drift
2024,CUST00981,Retirement Drift
2024,CUST00982,Promotion
2024,CUST00987,Retirement Drift
2024,CUST00991,Childbirth
2024,CUST00994,Spending Drift
2024,CUST00995,Channel Drift
2024,CUST00996,Promotion
2024,CUST00997,Retirement Drift
2024,CUST00998,Spending Drift
2024,CUST00998,Channel Drift
2024,CUST00999,Channel Drift
2024,CUST01000,Policy Lapse
2024,CUST01005,Channel Drift
2024,CUST01006,Spending Drift
2024,CUST01007,Channel Drift
2024,CUST01008,Retirement
2024,CUST01008,Retirement Drift
2024,CUST01010,Retirement
2024,CUST01010,Retirement Drift
2024,CUST01011,Job Loss
2024,CUST01012,Retirement Drift
2024,CUST01013,Spending Drift
2024,CUST01015,Retirement
2024,CUST01015,Policy Lapse
2024,CUST01015,Retirement Drift
2024,CUST01017,Channel Drift
2024,CUST01021,Retirement Drift
2024,CUST01022,Spending Drift
2024,CUST01028,Health Shock
2024,CUST01030,Promotion
2024,CUST01031,Retirement Drift
2024,CUST01032,Spending Drift
2024,CUST01034,Promotion
2024,CUST01035,Retirement
2024,CUST01035,Retirement Drift
2024,CUST01037,Retirement
2024,CUST01037,Retirement Drift
2024,CUST01039,Retirement Drift
2024,CUST01042,Promotion
2024,CUST01042,Spending Drift
2024,CUST01045,Retirement Drift
2024,CUST01046,Channel Drift
2024,CUST01052,Policy Lapse
2024,CUST01052,Policy Reactivation
2024,CUST01052,Channel Drift
2024,CUST01056,Retirement Drift
2024,CUST01062,Channel Drift
2024,CUST01063,Channel Drift
2024,CUST01073,Channel Drift
2024,CUST01075,Channel Drift
2024,CUST01077,Promotion
2024,CUST01078,Retirement
2024,CUST01078,Retirement Drift
2024,CUST01080,Retirement
2024,CUST01080,Retirement Drift
2024,CUST01081,Spending Drift
2024,CUST01082,Retirement Drift
2024,CUST01084,Retirement Drift
2024,CUST01085,Policy Lapse
2024,CUST01092,Channel Drift
2024,CUST01094,Divorce
2024,CUST01095,Promotion
2024,CUST01096,Spending Drift
2024,CUST01097,Retirement Drift
2024,CUST01099,Retirement Drift
2024,CUST01103,Retirement Drift
2024,CUST01112,Policy Lapse
2024,CUST01112,Policy Reactivation
2024,CUST01114,Job Loss
2024,CUST01115,Channel Drift
2024,CUST01116,Retirement Drift
2024,CUST01119,Retirement
2024,CUST01119,Retirement Drift
2024,CUST01121,Retirement Drift
2024,CUST01122,Spending Drift
2024,CUST01125,Retirement Drift
2024,CUST01127,Spending Drift
2024,CUST01134,Retirement Drift
2024,CUST01136,Spending Drift
2024,CUST01139,Spending Drift
2024,CUST01141,Retirement Drift
2024,CUST01144,Promotion
2024,CUST01144,Channel Drift
2024,CUST01146,Promotion
2024,CUST01147,Channel Drift
2024,CUST01148,Channel Drift
2024,CUST01148,Retirement Drift
2024,CUST01149,Retirement Drift
2024,CUST01152,Retirement Drift
2024,CUST01155,Channel Drift
2024,CUST01155,Retirement Drift
2024,CUST01157,Retirement Drift
2024,CUST01158,Spending Drift
2024,CUST01158,Retirement Drift
2024,CUST01162,Policy Lapse
2024,CUST01162,Spending Drift
2024,CUST01167,Channel Drift
2024,CUST01170,Channel Drift
2024,CUST01172,Spending Drift
2024,CUST01173,Spending Drift
2024,CUST01175,Retirement Drift
2024,CUST01179,Divorce
2024,CUST01179,Spending Drift
2024,CUST01180,Spending Drift
2024,CUST01183,Spending Drift
2024,CUST01186,Spending Drift
2024,CUST01189,Retirement
2024,CUST01189,Retirement Drift
2024,CUST01192,Retirement Drift
2024,CUST01195,Policy Lapse
2024,CUST01195,Retirement Drift
2024,CUST01196,Promotion
2024,CUST01204,Spending Drift
2024,CUST01206,Retirement Drift
2024,CUST01208,Channel Drift
2024,CUST01210,Retirement
2024,CUST01210,Retirement Drift
2024,CUST01215,Policy Lapse
2024,CUST01217,Retirement
2024,CUST01217,Retirement Drift
2024,CUST01221,Channel Drift
2024,CUST01222,Retirement Drift
2024,CUST01226,Spending Drift
2024,CUST01235,Spending Drift
2024,CUST01244,Retirement Drift
2024,CUST01248,Job Loss
2024,CUST01251,Job Loss
2024,CUST01252,Retirement Drift
2024,CUST01253,Retirement
2024,CUST01253,Retirement Drift
2024,CUST01255,Spending Drift
2024,CUST01255,Retirement Drift
2024,CUST01260,Policy Lapse
2024,CUST01260,Policy Reactivation
2024,CUST01261,Promotion
2024,CUST01263,Spending Drift
2024,CUST01265,Divorce
2024,CUST01272,Promotion
2024,CUST01274,Spending Drift
2024,CUST01275,Retirement
2024,CUST01275,Spending Drift
2024,CUST01275,Retirement Drift
2024,CUST01282,Promotion
2024,CUST01286,Channel Drift
2024,CUST01287,Promotion
2024,CUST01288,Retirement Drift
2024,CUST01291,Spending Drift
2024,CUST01293,Channel Drift
2024,CUST01296,Spending Drift
2024,CUST01299,Promotion
2024,CUST01300,Spending Drift
2024,CUST01301,Spending Drift
2024,CUST01302,Retirement Drift
2024,CUST01303,Channel Drift
2024,CUST01306,Spending Drift
2024,CUST01315,Spending Drift
2024,CUST01316,Promotion
2024,CUST01317,Spending Drift
2024,CUST01318,Channel Drift
2024,CUST01319,Health Shock
2024,CUST01321,Retirement Drift
2024,CUST01326,Promotion
2024,CUST01329,Promotion
2024,CUST01331,Retirement
2024,CUST01331,Spending Drift
2024,CUST01331,Channel Drift
2024,CUST01331,Retirement Drift
2024,CUST01332,Promotion
2024,CUST01336,Spending Drift
2024,CUST01339,Retirement
2024,CUST01339,Retirement Drift
2024,CUST01343,Policy Lapse
2024,CUST01343,Policy Reactivation
2024,CUST01350,Retirement Drift
2024,CUST01351,Spending Drift
2024,CUST01351,Channel Drift
2024,CUST01355,Policy Lapse
2024,CUST01356,Retirement Drift
2024,CUST01357,Health Shock
2024,CUST01357,Channel Drift
2024,CUST01365,Marriage
2024,CUST01366,Promotion
2024,CUST01372,Marriage
2024,CUST01375,Retirement Drift
2024,CUST01377,Spending Drift
2024,CUST01380,Spending Drift
2024,CUST01382,Divorce
2024,CUST01384,Promotion
2024,CUST01388,Retirement Drift
2024,CUST01389,Retirement Drift
2024,CUST01392,Spending Drift
2024,CUST01400,Spending Drift
2024,CUST01404,Divorce
2024,CUST01405,Spending Drift
2024,CUST01405,Retirement Drift
2024,CUST01409,Spending Drift
2024,CUST01413,Promotion
2024,CUST01414,Retirement
2024,CUST01414,Spending Drift
2024,CUST01414,Retirement Drift
2024,CUST01417,Spending Drift
2024,CUST01418,Retirement Drift
2024,CUST01419,Retirement Drift
2024,CUST01422,Retirement
2024,CUST01422,Retirement Drift
2024,CUST01431,Spending Drift
2024,CUST01432,Spending Drift
2024,CUST01434,Channel Drift
2024,CUST01438,Job Loss
2024,CUST01443,Marriage
2024,CUST01445,Retirement
2024,CUST01445,Retirement Drift
2024,CUST01450,Policy Lapse
2024,CUST01450,Policy Reactivation
2024,CUST01454,Spending Drift
2024,CUST01455,Policy Lapse
2024,CUST01455,Retirement Drift
2024,CUST01456,Promotion
2024,CUST01463,Policy Lapse
2024,CUST01464,Divorce
2024,CUST01468,Childbirth
2024,CUST01469,Channel Drift
2024,CUST01470,Retirement Drift
2024,CUST01471,Spending Drift
2024,CUST01474,Spending Drift
2024,CUST01474,Retirement Drift
2024,CUST01475,Retirement Drift
2024,CUST01477,Spending Drift
2024,CUST01480,Divorce
2024,CUST01482,Promotion
2024,CUST01482,Spending Drift
2024,CUST01488,Spending Drift
2024,CUST01489,Promotion
2024,CUST01490,Promotion
2024,CUST01491,Retirement
2024,CUST01491,Retirement Drift
2024,CUST01492,Promotion
2024,CUST01493,Channel Drift
2024,CUST01496,Promotion
2024,CUST01498,Promotion
2024,CUST01499,Promotion
2024,CUST01511,Spending Drift
2024,CUST01513,Policy Lapse
2024,CUST01515,Promotion
2024,CUST01515,Channel Drift
2024,CUST01519,Spending Drift
2024,CUST01522,Retirement Drift
2024,CUST01523,Spending Drift
2024,CUST01524,Job Loss
2024,CUST01524,Policy Lapse
2024,CUST01526,Spending Drift
2024,CUST01528,Promotion
2024,CUST01532,Policy Lapse
2024,CUST01538,Childbirth
2024,CUST01541,Retirement Drift
2024,CUST01545,Promotion
2024,CUST01545,Channel Drift
2024,CUST01546,Divorce
2024,CUST01547,Spending Drift
2024,CUST01548,Spending Drift
2024,CUST01549,Spending Drift
2024,CUST01551,Promotion
2024,CUST01553,Spending Drift
2024,CUST01556,Promotion
2024,CUST01558,Policy Lapse
2024,CUST01558,Policy Reactivation
2024,CUST01562,Retirement Drift
2024,CUST01564,Promotion
2024,CUST01564,Channel Drift
2024,CUST01565,Retirement
2024,CUST01565,Retirement Drift
2024,CUST01566,Promotion
2024,CUST01567,Childbirth
2024,CUST01567,Channel Drift
2024,CUST01568,Promotion
2024,CUST01569,Promotion
2024,CUST01573,Spending Drift
2024,CUST01573,Channel Drift
2024,CUST01576,Retirement
2024,CUST01576,Retirement Drift
2024,CUST01577,Retirement
2024,CUST01577,Retirement Drift
2024,CUST01578,Channel Drift
2024,CUST01578,Retirement Drift
2024,CUST01579,Channel Drift
2024,CUST01580,Job Loss
2024,CUST01582,Channel Drift
2024,CUST01584,Policy Lapse
2024,CUST01584,Policy Reactivation
2024,CUST01587,Channel Drift
2024,CUST01588,Retirement
2024,CUST01588,Retirement Drift
2024,CUST01589,Channel Drift
2024,CUST01595,Retirement
2024,CUST01595,Retirement Drift
2024,CUST01602,Spending Drift
2024,CUST01605,Channel Drift
2024,CUST01609,Promotion
2024,CUST01611,Spending Drift
2024,CUST01614,Channel Drift
2024,CUST01616,Promotion
2024,CUST01616,Channel Drift
2024,CUST01623,Spending Drift
2024,CUST01623,Channel Drift
2024,CUST01633,Spending Drift
2024,CUST01635,Channel Drift
2024,CUST01638,Retirement
2024,CUST01638,Health Shock
2024,CUST01638,Channel Drift
2024,CUST01638,Retirement Drift
2024,CUST01639,Retirement
2024,CUST01639,Retirement Drift
2024,CUST01642,Marriage
2024,CUST01645,Policy Lapse
2024,CUST01645,Policy Reactivation
2024,CUST01650,Channel Drift
2024,CUST01653,Retirement
2024,CUST01653,Policy Lapse
2024,CUST01653,Policy Reactivation
2024,CUST01653,Health Shock
2024,CUST01653,Retirement Drift
2024,CUST01654,Channel Drift
2024,CUST01656,Promotion
2024,CUST01657,Retirement Drift
2024,CUST01662,Channel Drift
2024,CUST01663,Spending Drift
2024,CUST01663,Channel Drift
2024,CUST01665,Channel Drift
2024,CUST01666,Channel Drift
2024,CUST01670,Spending Drift
2024,CUST01672,Retirement
2024,CUST01672,Retirement Drift
2024,CUST01674,Retirement Drift
2024,CUST01676,Channel Drift
2024,CUST01677,Promotion
2024,CUST01677,Childbirth
2024,CUST01681,Channel Drift
2024,CUST01682,Retirement Drift
2024,CUST01685,Retirement
2024,CUST01685,Retirement Drift
2024,CUST01687,Retirement Drift
2024,CUST01689,Health Shock
2024,CUST01691,Retirement Drift
2024,CUST01694,Channel Drift
2024,CUST01694,Retirement Drift
2024,CUST01696,Retirement
2024,CUST01696,Retirement Drift
2024,CUST01703,Retirement
2024,CUST01703,Retirement Drift
2024,CUST01705,Retirement Drift
2024,CUST01707,Retirement Drift
2024,CUST01709,Channel Drift
2024,CUST01712,Retirement
2024,CUST01712,Spending Drift
2024,CUST01712,Retirement Drift
2024,CUST01714,Retirement Drift
2024,CUST01726,Retirement Drift
2024,CUST01728,Retirement Drift
2024,CUST01729,Health Shock
2024,CUST01733,Retirement Drift
2024,CUST01734,Job Loss
2024,CUST01734,Policy Lapse
2024,CUST01738,Retirement Drift
2024,CUST01743,Spending Drift
2024,CUST01749,Retirement Drift
2024,CUST01754,Retirement Drift
2024,CUST01756,Promotion
2024,CUST01760,Spending Drift
2024,CUST01760,Retirement Drift
2024,CUST01763,Divorce
2024,CUST01763,Retirement Drift
2024,CUST01764,Retirement Drift
2024,CUST01766,Promotion
2024,CUST01768,Spending Drift
2024,CUST01768,Channel Drift
2024,CUST01769,Spending Drift
2024,CUST01776,Promotion
2024,CUST01782,Retirement Drift
2024,CUST01783,Retirement
2024,CUST01783,Health Shock
2024,CUST01783,Retirement Drift
2024,CUST01785,Retirement Drift
2024,CUST01791,Retirement
2024,CUST01791,Retirement Drift
2024,CUST01795,Promotion
2024,CUST01797,Channel Drift
2024,CUST01799,Retirement
2024,CUST01799,Retirement Drift
2024,CUST01803,Spending Drift
2024,CUST01803,Channel Drift
2024,CUST01806,Spending Drift
2024,CUST01808,Spending Drift
2024,CUST01811,Retirement
2024,CUST01811,Spending Drift
2024,CUST01811,Retirement Drift
2024,CUST01813,Policy Lapse
2024,CUST01813,Policy Reactivation
2024,CUST01813,Retirement Drift
2024,CUST01814,Promotion
2024,CUST01818,Marriage
2024,CUST01822,Channel Drift
2024,CUST01827,Spending Drift
2024,CUST01827,Channel Drift
2024,CUST01833,Retirement
2024,CUST01833,Retirement Drift
2024,CUST01834,Spending Drift
2024,CUST01835,Retirement
2024,CUST01835,Divorce
2024,CUST01835,Retirement Drift
2024,CUST01838,Retirement
2024,CUST01838,Retirement Drift
2024,CUST01841,Spending Drift
2024,CUST01842,Spending Drift
2024,CUST01843,Policy Lapse
2024,CUST01843,Policy Reactivation
2024,CUST01843,Channel Drift
2024,CUST01844,Promotion
2024,CUST01851,Spending Drift
2024,CUST01853,Policy Lapse
2024,CUST01853,Retirement Drift
2024,CUST01857,Retirement
2024,CUST01857,Retirement Drift
2024,CUST01858,Marriage
2024,CUST01858,Spending Drift
2024,CUST01859,Retirement Drift
2024,CUST01862,Promotion
2024,CUST01863,Policy Lapse
2024,CUST01865,Spending Drift
2024,CUST01865,Channel Drift
2024,CUST01866,Promotion
2024,CUST01866,Spending Drift
2024,CUST01868,Promotion
2024,CUST01870,Channel Drift
2024,CUST01874,Spending Drift
2024,CUST01877,Promotion
2024,CUST01879,Channel Drift
2024,CUST01880,Spending Drift
2024,CUST01881,Spending Drift
2024,CUST01882,Channel Drift
2024,CUST01884,Channel Drift
2024,CUST01887,Promotion
2024,CUST01889,Health Shock
2024,CUST01892,Retirement Drift
2024,CUST01894,Retirement
2024,CUST01894,Retirement Drift
2024,CUST01895,Retirement
2024,CUST01895,Retirement Drift
2024,CUST01896,Spending Drift
2024,CUST01898,Job Loss
2024,CUST01899,Promotion
2024,CUST01900,Promotion
2024,CUST01901,Channel Drift
2024,CUST01904,Policy Lapse
2024,CUST01907,Retirement Drift
2024,CUST01908,Spending Drift
2024,CUST01910,Retirement Drift
2024,CUST01911,Policy Lapse
2024,CUST01911,Policy Reactivation
2024,CUST01913,Retirement Drift
2024,CUST01914,Promotion
2024,CUST01914,Spending Drift
2024,CUST01916,Channel Drift
2024,CUST01917,Retirement
2024,CUST01917,Retirement Drift
2024,CUST01918,Promotion
2024,CUST01918,Channel Drift
2024,CUST01921,Promotion
2024,CUST01923,Health Shock
2024,CUST01923,Retirement Drift
2024,CUST01928,Spending Drift
2024,CUST01929,Policy Lapse
2024,CUST01929,Policy Reactivation
